source,target,value,sourceI,targetI,flag
狄仁杰之通天帝国,记忆大师,35,2841,3667,0
狄仁杰之通天帝国,谜城,36,2841,3714,0
狄仁杰之通天帝国,谜证,35,2841,3716,0
狄仁杰之通天帝国,赏金猎人,36,2841,3733,0
狄仁杰之通天帝国,赤道,31,2841,3744,0
狄仁杰之通天帝国,超脑48小时,34,2841,3780,0
狄仁杰之通天帝国,踏血寻梅,35,2841,3801,0
狄仁杰之通天帝国,追捕,32,2841,3856,0
狄仁杰之通天帝国,追龙,34,2841,3863,0
狄仁杰之通天帝国,青魇,36,2841,4126,0
狄仁杰之通天帝国,非凡任务,35,2841,4129,0
狄仁杰之通天帝国,骇客交锋,34,2841,4189,0
狄仁杰之通天帝国,魔游纪1：盘古之心,35,2841,4253,0
狄仁杰之通天帝国,魔警,32,2841,4255,0
狄仁杰之通天帝国,黄海,35,2841,4298,0
狄仁杰之通天帝国,黄飞鸿之英雄有梦,36,2841,4301,0
狄仁杰之通天帝国,黑处有什么,35,2841,4305,0
狄仁杰之通天帝国,黑白迷宫,32,2841,4325,0
狐妖小红娘剧场版：千颜,狐妖小红娘剧场版：月红篇,34,2843,2844,0
狗和狼之間的时间,诱人的飞行,39,2846,3687,0
狙击手：特别行动,狙击精英：幽灵射手,35,2847,2850,0
狙击手：特别行动,第八海豹突击队：深入敌后,35,2847,3232,0
狙击手：特别行动,间谍同盟,35,2847,4027,0
狙击时刻,窃听风云2,35,2848,3201,0
狙击时刻,窃听风云3,35,2848,3202,0
狙击时刻,魔警,35,2848,4255,0
狙击精英：巅峰对决,破坏者,35,2849,3096,0
狙击精英：巅峰对决,第九区,35,2849,3226,0
狙击精英：巅峰对决,红色警戒999,35,2849,3273,0
狙击精英：巅峰对决,老男孩,35,2849,3413,0
狙击精英：巅峰对决,至暗之时,35,2849,3448,0
狙击精英：巅峰对决,至暴之年,35,2849,3450,0
狙击精英：巅峰对决,致命追踪,35,2849,3463,0
狙击精英：巅峰对决,蝙蝠侠：黑暗骑士崛起,35,2849,3595,0
狙击精英：巅峰对决,超能失控,35,2849,3774,0
狙击精英：巅峰对决,超脑48小时,35,2849,3780,0
狙击精英：巅峰对决,重生男人,35,2849,3945,0
狙击精英：巅峰对决,骇客交锋,35,2849,4189,0
狙击精英：巅峰对决,魔术技法,35,2849,4248,0
狙击精英：幽灵射手,第八海豹突击队：深入敌后,35,2850,3232,0
狙击精英：幽灵射手,间谍同盟,35,2850,4027,0
独立日2：卷土重来,环太平洋,35,2855,2928,0
独立日2：卷土重来,疯狂的麦克斯4：狂暴之路,35,2855,3004,0
独立日2：卷土重来,神奇四侠2015,35,2855,3119,0
独立日2：卷土重来,移动迷宫,35,2855,3181,0
独立日2：卷土重来,移动迷宫2,35,2855,3182,0
独立日2：卷土重来,移动迷宫3：死亡解药,35,2855,3183,0
独立日2：卷土重来,第五波,35,2855,3230,0
独立日2：卷土重来,终结者2018,35,2855,3300,0
独立日2：卷土重来,终结者：创世纪,35,2855,3301,0
独立日2：卷土重来,绿灯侠：首次飞行,35,2855,3333,0
独立日2：卷土重来,美国队长,35,2855,3374,0
独立日2：卷土重来,美国队长2,35,2855,3375,0
独立日2：卷土重来,美国队长3,35,2855,3376,0
独立日2：卷土重来,蚁人,35,2855,3568,0
独立日2：卷土重来,蜘蛛侠：英雄归来,35,2855,3573,0
独立日2：卷土重来,蝙蝠侠大战超人：正义黎明,35,2855,3585,0
独立日2：卷土重来,诺亚方舟：创世之旅,35,2855,3693,0
独立日2：卷土重来,超人：钢铁之躯,35,2855,3756,0
独立日2：卷土重来,超凡战队,35,2855,3758,0
独立日2：卷土重来,超凡蜘蛛侠,35,2855,3759,0
独立日2：卷土重来,超凡蜘蛛侠2,35,2855,3760,0
独立日2：卷土重来,超级战舰,31,2855,3772,0
独立日2：卷土重来,超能陆战队,35,2855,3779,0
独立日2：卷土重来,遗失的世界,35,2855,3903,0
独立日2：卷土重来,遗落战境,35,2855,3907,0
独立日2：卷土重来,重返地球,35,2855,3950,0
独立日2：卷土重来,钢铁侠2,35,2855,3980,0
独立日2：卷土重来,银河守卫队,35,2855,3999,0
独立日2：卷土重来,银河护卫队,35,2855,4000,0
独立日2：卷土重来,银河护卫队2,35,2855,4001,0
独立日2：卷土重来,阿凡达,35,2855,4042,0
独立日2：卷土重来,雪国列车,35,2855,4096,0
独立日2：卷土重来,非常小特工之时间大盗,35,2855,4130,0
独立日2：卷土重来,飞出个未来大电影3：班德的游戏,35,2855,4151,0
独立日2：卷土重来,饥饿游戏,35,2855,4163,0
独立日2：卷土重来,饥饿游戏2：星火燎原,35,2855,4164,0
独立日2：卷土重来,饥饿游戏3：嘲笑鸟(上),35,2855,4165,0
独立日2：卷土重来,饥饿游戏3：嘲笑鸟(下),35,2855,4166,0
独自在夜晚的海边,这时对那时错,38,2856,3831,0
独行侠,秘密特工,37,2858,3177,0
独行侠,被解救的姜戈,35,2858,3622,0
独行侠,豪勇七蛟龙,35,2858,3719,0
独角兽尼克,神奇动物在哪里,35,2859,3118,0
独角兽尼克,金刚：骷髅岛,36,2859,3962,0
独角兽尼克,魔兽,36,2859,4235,0
独角兽尼克,魔法黑森林,36,2859,4252,0
狼狈,空之境界 未来福音,35,2868,3187,0
狼的孩子雨和雪,猎天使魔女：血色命运,35,2869,2872,0
狼的孩子雨和雪,秀逗魔导士Gorgeous,35,2869,3160,0
狼的孩子雨和雪,空之境界 未来福音,35,2869,3187,0
狼的孩子雨和雪,美少女战士SS剧场版：九大水手战士集合！梦想黑洞的奇迹,35,2869,3387,0
狼的孩子雨和雪,萤火之森,35,2869,3537,0
狼的孩子雨和雪,记忆中的玛妮,35,2869,3665,0
狼的孩子雨和雪,霹雳幻想 生死一剑,35,2869,4115,0
猎仇者,盲探,32,2870,3060,0
猎仇者,窃听风云2,36,2870,3201,0
猎仇者,窃听风云3,32,2870,3202,0
猎仇者,警察日记,35,2870,3655,0
猎仇者,记忆大师,35,2870,3667,0
猎仇者,谜城,36,2870,3714,0
猎仇者,追凶,35,2870,3852,0
猎仇者,那夜凌晨，我坐上了旺角开往大埔的红VAN,36,2870,3916,0
猎仇者,魔警,32,2870,4255,0
猎凶风河谷,猩红山峰,36,2871,2890,0
猎凶风河谷,玩尽杀绝4：四人组,35,2871,2925,0
猎凶风河谷,畸形屋,35,2871,2991,0
猎凶风河谷,盗梦空间,36,2871,3052,0
猎凶风河谷,真实故事,35,2871,3074,0
猎凶风河谷,神探夏洛克：可恶的新娘,35,2871,3126,0
猎凶风河谷,神秘代码,36,2871,3132,0
猎凶风河谷,福尔摩斯先生,32,2871,3152,0
猎凶风河谷,绝对控制,35,2871,3319,0
猎凶风河谷,老男孩,37,2871,3413,0
猎凶风河谷,葬礼之后,35,2871,3546,0
猎凶风河谷,蝙蝠侠：黑暗骑士崛起,36,2871,3595,0
猎凶风河谷,行过死荫之地,35,2871,3611,0
猎凶风河谷,记忆重现,36,2871,3669,0
猎凶风河谷,谋杀启事,35,2871,3703,0
猎凶风河谷,超脑48小时,32,2871,3780,0
猎凶风河谷,路易·德拉克斯的第九条命,37,2871,3796,0
猎凶风河谷,迷镇凶案,36,2871,3850,0
猎凶风河谷,遇见恶魔,35,2871,3896,0
猎凶风河谷,重生男人,36,2871,3945,0
猎凶风河谷,银翼杀手2049,37,2871,4003,0
猎凶风河谷,阁楼之花,36,2871,4030,0
猎凶风河谷,雪人,32,2871,4095,0
猎凶风河谷,骇客交锋,35,2871,4189,0
猎凶风河谷,龙纹身的女孩,35,2871,4349,0
猎天使魔女：血色命运,生化危机：复仇,35,2872,2953,0
猎天使魔女：血色命运,秀逗魔导士Gorgeous,35,2872,3160,0
猎天使魔女：血色命运,空之境界 未来福音,35,2872,3187,0
猎天使魔女：血色命运,精灵宝可梦：就决定是你了,35,2872,3248,0
猎天使魔女：血色命运,精灵宝可梦：波尔凯尼恩与机巧的玛机雅娜,35,2872,3249,0
猎天使魔女：血色命运,美少女战士SS剧场版：九大水手战士集合！梦想黑洞的奇迹,35,2872,3387,0
猎天使魔女：血色命运,航海王之黄金城,31,2872,3471,0
猎天使魔女：血色命运,萤火之森,35,2872,3537,0
猎天使魔女：血色命运,记忆中的玛妮,35,2872,3665,0
猎天使魔女：血色命运,迪迦奥特曼最终圣战,35,2872,3842,0
猎天使魔女：血色命运,铠甲勇士捕王,34,2872,3996,0
猎天使魔女：血色命运,银魂,35,2872,4004,0
猎天使魔女：血色命运,霹雳幻想 生死一剑,31,2872,4115,0
猎天使魔女：血色命运,飞出个未来大电影3：班德的游戏,34,2872,4151,0
猎天使魔女：血色命运,魁拔Ⅲ战神崛起,34,2872,4229,0
猎天使魔女：血色命运,魁拔之大战元泱界,34,2872,4230,0
猎天使魔女：血色命运,魔兽,35,2872,4235,0
猎天使魔女：血色命运,魔游纪1：盘古之心,34,2872,4253,0
猎天使魔女：血色命运,鲁邦三世：一美元战争,35,2872,4267,0
猎天使魔女：血色命运,鲁邦三世：宝物返还大作战,35,2872,4268,0
猎天使魔女：血色命运,鲁邦三世：爱的记号，不二子的倒霉日子,35,2872,4271,0
猎头游戏,笼中女人,29,2874,3236,0
猎头游戏,糜骨之壤,32,2874,3255,0
猎头游戏,罪恶赎金,36,2874,3357,0
猎头游戏,西尔玛,37,2874,3626,0
猎头游戏,雪人,35,2874,4095,0
猎头游戏,龙纹身的女孩,32,2874,4349,0
猎杀星期一,神秘代码,36,2875,3132,0
猎杀星期一,移动迷宫,37,2875,3181,0
猎杀星期一,空中营救,37,2875,3184,0
猎杀星期一,终结者2018,36,2875,3300,0
猎杀星期一,蝙蝠侠：黑暗骑士崛起,36,2875,3595,0
猎杀星期一,超能失控,36,2875,3774,0
猎杀星期一,超速驾驶,37,2875,3783,0
猎杀星期一,银翼杀手2049,36,2875,4003,0
猎杀星期一,零点定理,37,2875,4105,0
猎杀本·拉登,至暴之年,37,2876,3450,0
猎杀本·拉登,逃离德黑兰,35,2876,3869,0
猎神：冬日之战,疯狂的麦克斯4：狂暴之路,37,2878,3004,0
猎神：冬日之战,神奇女侠,35,2878,3120,0
猎神：冬日之战,神战：权力之眼,35,2878,3125,0
猎神：冬日之战,蝎子王4：争权夺利,35,2878,3582,0
猎神：冬日之战,蝙蝠侠大战超人：正义黎明,35,2878,3585,0
猎神：冬日之战,道士下山,35,2878,3898,0
猎神：冬日之战,金刚：骷髅岛,35,2878,3962,0
猎神：冬日之战,长城,35,2878,4016,0
猎神：冬日之战,雷神2：黑暗世界,33,2878,4106,0
猎神：冬日之战,雷神3：诸神黄昏,33,2878,4107,0
猎神：冬日之战,霍比特人1：意外之旅,35,2878,4110,0
猎神：冬日之战,霍比特人2：史矛革之战,35,2878,4111,0
猎神：冬日之战,霍比特人3：五军之战,35,2878,4112,0
猎神：冬日之战,飞出个未来大电影3：班德的游戏,35,2878,4151,0
猎神：冬日之战,魔兽,35,2878,4235,0
猎神：冬日之战,魔弦传说,37,2878,4246,0
猎神：冬日之战,黑暗塔,35,2878,4315,0
猛虎之家,蝙蝠侠：黑暗骑士崛起,35,2881,3595,0
猛虎之家,超脑48小时,35,2881,3780,0
猛鬼爱情故事,觅迹寻踪,34,2883,3642,0
猛鬼爱情故事,魔宫魅影,35,2883,4243,0
猛龙特囧,王牌逗王牌,36,2885,2917,0
猛龙特囧,盗马记,36,2885,3055,0
猛龙特囧,绝地逃亡,36,2885,3316,0
猛龙特囧,西游伏妖篇,36,2885,3627,0
猛龙特囧,西游记之孙悟空三打白骨精,36,2885,3629,0
猛龙特囧,让子弹飞,36,2885,3661,0
猛龙特囧,赏金猎人,36,2885,3733,0
猛龙特囧,鲛珠传,36,2885,4273,0
猩球崛起,猩球崛起2：黎明之战,33,2887,2888,0
猩球崛起,猩球崛起3：终极之战,33,2887,2889,0
猩球崛起,第九区,35,2887,3226,0
猩球崛起,至暗之时,35,2887,3448,0
猩球崛起,蝙蝠侠：黑暗骑士崛起,35,2887,3595,0
猩球崛起,超能失控,35,2887,3774,0
猩球崛起,重生男人,35,2887,3945,0
猩球崛起,金刚狼3：殊死一战,35,2887,3961,0
猩球崛起,铁甲钢拳,35,2887,3988,0
猩球崛起,雪国列车,35,2887,4096,0
猩球崛起,魔术技法,35,2887,4248,0
猩球崛起2：黎明之战,猩球崛起3：终极之战,30,2888,2889,0
猩球崛起2：黎明之战,第九区,35,2888,3226,0
猩球崛起2：黎明之战,终结者：创世纪,37,2888,3301,0
猩球崛起2：黎明之战,至暗之时,35,2888,3448,0
猩球崛起2：黎明之战,蝙蝠侠：黑暗骑士崛起,35,2888,3595,0
猩球崛起2：黎明之战,超能失控,35,2888,3774,0
猩球崛起2：黎明之战,重生男人,35,2888,3945,0
猩球崛起2：黎明之战,金刚狼3：殊死一战,35,2888,3961,0
猩球崛起2：黎明之战,铁甲钢拳,35,2888,3988,0
猩球崛起2：黎明之战,雪国列车,35,2888,4096,0
猩球崛起2：黎明之战,魔术技法,35,2888,4248,0
猩球崛起3：终极之战,第九区,35,2889,3226,0
猩球崛起3：终极之战,至暗之时,35,2889,3448,0
猩球崛起3：终极之战,蝙蝠侠：黑暗骑士崛起,35,2889,3595,0
猩球崛起3：终极之战,超能失控,35,2889,3774,0
猩球崛起3：终极之战,重生男人,35,2889,3945,0
猩球崛起3：终极之战,金刚狼3：殊死一战,35,2889,3961,0
猩球崛起3：终极之战,铁甲钢拳,35,2889,3988,0
猩球崛起3：终极之战,雪国列车,35,2889,4096,0
猩球崛起3：终极之战,魔术技法,35,2889,4248,0
猩红山峰,玩尽杀绝4：四人组,35,2890,2925,0
猩红山峰,电锯惊魂8：竖锯,36,2890,2977,0
猩红山峰,神秘代码,35,2890,3132,0
猩红山峰,禁闭岛,35,2890,3150,0
猩红山峰,第九区,36,2890,3226,0
猩红山峰,红白蓝,35,2890,3269,0
猩红山峰,老男孩,35,2890,3413,0
猩红山峰,致命伴旅,35,2890,3453,0
猩红山峰,记忆重现,36,2890,3669,0
猩红山峰,谍海风云,35,2890,3707,0
猩红山峰,谜一样的双眼,35,2890,3711,0
猩红山峰,费城实验：再生,36,2890,3730,0
猩红山峰,超脑48小时,35,2890,3780,0
猩红山峰,路易·德拉克斯的第九条命,36,2890,3796,0
猩红山峰,遗弃,35,2890,3904,0
猩红山峰,重生男人,36,2890,3945,0
猩红山峰,银翼杀手2049,36,2890,4003,0
猩红山峰,阁楼之花,36,2890,4030,0
猩红山峰,隔绝,36,2890,4083,0
猩红山峰,雪人,35,2890,4095,0
猩红山峰,骇客交锋,35,2890,4189,0
猩红山峰,高个夜魔,36,2890,4194,0
猩红山峰,魔盒,35,2890,4254,0
猩红山峰,龙纹身的女孩,35,2890,4349,0
猪猪侠之英雄猪少年,萤火奇兵,35,2893,3538,0
猪猪侠之英雄猪少年,西游记之大圣归来,35,2893,3628,0
猪猪侠之英雄猪少年,赛尔号大电影6：圣者无敌,35,2893,3735,0
猫与桃花源,阿唐奇遇,36,2895,4044,0
猫侍 前往南之岛,猫侍 剧场版,38,2896,2897,0
猫脸老太太,道士出山3：外星古墓（上）,35,2903,3900,0
猫脸老太太,镜中迷魂,35,2903,4014,0
猫脸老太太,魔都凶音,35,2903,4257,0
献给爱妻的歌,第十二夜,35,2905,3234,0
献给爱妻的歌,贝拉的奇幻花园,35,2905,3723,0
献给爱妻的歌,跑调天后,35,2905,3790,0
献给爱妻的歌,跳出我天地音乐剧,35,2905,3798,0
献给爱妻的歌,这不是弥赛亚,35,2905,3826,0
献给爱妻的歌,飞鹰艾迪,36,2905,4157,0
玉子,盗梦空间,35,2907,3052,0
玉子,雪国列车,36,2907,4096,0
玉子爱情故事,美少女战士SS剧场版：九大水手战士集合！梦想黑洞的奇迹,35,2908,3387,0
王牌保安,疾速特攻,35,2911,3005,0
王牌保安,疾速追杀,35,2911,3006,0
王牌保安,破坏者,35,2911,3096,0
王牌保安,红色警戒999,35,2911,3273,0
王牌保安,绝命反击,35,2911,3312,0
王牌保安,罪恶之城2,35,2911,3354,0
王牌保安,罪恶赎金,35,2911,3357,0
王牌保安,至暴之年,35,2911,3450,0
王牌保安,蝙蝠侠：红影迷踪,35,2911,3592,0
王牌保安,蝙蝠侠：黑暗骑士崛起,35,2911,3595,0
王牌保安,赶尽杀绝,35,2911,3749,0
王牌保安,超脑48小时,35,2911,3780,0
王牌保安,通勤营救,35,2911,3881,0
王牌保安,速度与激情6,35,2911,3888,0
王牌保安,速度与激情7,35,2911,3889,0
王牌保安,重生男人,35,2911,3945,0
王牌保安,飓风营救3,35,2911,4148,0
王牌保安,驱魔警探,35,2911,4186,0
王牌保安,骇客交锋,35,2911,4189,0
王牌保镖,疾速追杀,36,2912,3006,0
王牌保镖,盗潜黄金城,35,2912,3053,0
王牌保镖,终极硬汉,36,2912,3297,0
王牌保镖,绝地逃亡,36,2912,3316,0
王牌保镖,美国行动,35,2912,3373,0
王牌保镖,耐撕侦探,35,2912,3419,0
王牌保镖,赤焰战场2,35,2912,3741,0
王牌保镖,速度与激情7,36,2912,3889,0
王牌保镖,道士下山,36,2912,3898,0
王牌保镖,龙虎少年队2,35,2912,4350,0
王牌御史猎妖教室,让子弹飞,35,2913,3661,0
王牌御史猎妖教室,赏金猎人,35,2913,3733,0
王牌特工2：黄金圈,王牌特工：特工学院,25,2914,2915,0
王牌特工2：黄金圈,王牌贱谍：格林斯比,36,2914,2916,0
王牌特工2：黄金圈,神奇四侠2015,36,2914,3119,0
王牌特工2：黄金圈,秘密特工,32,2914,3177,0
王牌特工2：黄金圈,移动迷宫,33,2914,3181,0
王牌特工2：黄金圈,终结者2018,36,2914,3300,0
王牌特工2：黄金圈,耐撕侦探,36,2914,3419,0
王牌特工2：黄金圈,蝙蝠侠与哈莉·奎恩,35,2914,3583,0
王牌特工2：黄金圈,贵族大盗,36,2914,3729,0
王牌特工2：黄金圈,超人：钢铁之躯,36,2914,3756,0
王牌特工2：黄金圈,超能陆战队,35,2914,3779,0
王牌特工2：黄金圈,道士下山,35,2914,3898,0
王牌特工2：黄金圈,银河守卫队,35,2914,3999,0
王牌特工2：黄金圈,银河护卫队,36,2914,4000,0
王牌特工2：黄金圈,阿凡达,36,2914,4042,0
王牌特工2：黄金圈,非常小特工之时间大盗,35,2914,4130,0
王牌特工2：黄金圈,飞出个未来大电影3：班德的游戏,35,2914,4151,0
王牌特工2：黄金圈,飞鹰艾迪,38,2914,4157,0
王牌特工2：黄金圈,魔法黑森林,36,2914,4252,0
王牌特工：特工学院,王牌贱谍：格林斯比,36,2915,2916,0
王牌特工：特工学院,神奇四侠2015,36,2915,3119,0
王牌特工：特工学院,秘密特工,32,2915,3177,0
王牌特工：特工学院,移动迷宫,33,2915,3181,0
王牌特工：特工学院,终结者2018,36,2915,3300,0
王牌特工：特工学院,耐撕侦探,36,2915,3419,0
王牌特工：特工学院,蝙蝠侠与哈莉·奎恩,35,2915,3583,0
王牌特工：特工学院,贵族大盗,36,2915,3729,0
王牌特工：特工学院,超人：钢铁之躯,36,2915,3756,0
王牌特工：特工学院,超能陆战队,35,2915,3779,0
王牌特工：特工学院,道士下山,35,2915,3898,0
王牌特工：特工学院,银河守卫队,35,2915,3999,0
王牌特工：特工学院,银河护卫队,36,2915,4000,0
王牌特工：特工学院,阿凡达,36,2915,4042,0
王牌特工：特工学院,非常小特工之时间大盗,35,2915,4130,0
王牌特工：特工学院,飞出个未来大电影3：班德的游戏,35,2915,4151,0
王牌特工：特工学院,飞鹰艾迪,38,2915,4157,0
王牌特工：特工学院,魔法黑森林,36,2915,4252,0
王牌贱谍：格林斯比,秘密特工,36,2916,3177,0
王牌贱谍：格林斯比,移动迷宫,37,2916,3181,0
王牌贱谍：格林斯比,耐撕侦探,36,2916,3419,0
王牌贱谍：格林斯比,贵族大盗,36,2916,3729,0
王牌逗王牌,盗马记,36,2917,3055,0
王牌逗王牌,盲探,38,2917,3060,0
王牌逗王牌,碟中谍5：神秘国度,36,2917,3102,0
王牌逗王牌,绝地逃亡,36,2917,3316,0
王牌逗王牌,西游伏妖篇,36,2917,3627,0
王牌逗王牌,西游记之孙悟空三打白骨精,36,2917,3629,0
王牌逗王牌,西游降魔篇,36,2917,3631,0
王牌逗王牌,让子弹飞,36,2917,3661,0
王牌逗王牌,赏金猎人,36,2917,3733,0
王牌逗王牌,追龙,35,2917,3863,0
王牌逗王牌,道士下山,35,2917,3898,0
王牌逗王牌,银河守卫队,35,2917,3999,0
王牌逗王牌,鲛珠传,36,2917,4273,0
王牌逗王牌,麦兜·饭宝奇兵,36,2917,4290,0
王者,神之一手,37,2919,3112,0
王者,绝密跟踪,37,2919,3317,0
王者,铁雨,37,2919,3992,0
王者,黄海,35,2919,4298,0
玛·鲁特,盗潜黄金城,37,2920,3053,0
玩具总动员3,瑞士军刀男,35,2922,2943,0
玩具总动员3,生命之书,31,2922,2958,0
玩具总动员3,疯狂动物城,35,2922,2997,0
玩具总动员3,疯狂原始人,35,2922,2998,0
玩具总动员3,疯狂外星人,35,2922,2999,0
玩具总动员3,神偷奶爸,35,2922,3113,0
玩具总动员3,神偷奶爸2,35,2922,3114,0
玩具总动员3,神偷奶爸3,35,2922,3115,0
玩具总动员3,米老鼠温馨圣诞,35,2922,3245,0
玩具总动员3,精灵旅社,35,2922,3250,0
玩具总动员3,精灵旅社2,35,2922,3251,0
玩具总动员3,美女与野兽之幸福生活,35,2922,3378,0
玩具总动员3,萤火奇兵,34,2922,3538,0
玩具总动员3,蓝精灵：寻找神秘村,31,2922,3551,0
玩具总动员3,蝙蝠侠与哈莉·奎恩,35,2922,3583,0
玩具总动员3,表情奇幻冒险,35,2922,3615,0
玩具总动员3,赛尔号大电影6：圣者无敌,34,2922,3735,0
玩具总动员3,赛车总动员3：极速挑战,35,2922,3739,0
玩具总动员3,超能陆战队,35,2922,3779,0
玩具总动员3,逗鸟外传：萌宝满天飞,31,2922,3880,0
玩具总动员3,通灵男孩诺曼,31,2922,3885,0
玩具总动员3,道士下山,35,2922,3898,0
玩具总动员3,里约大冒险,35,2922,3940,0
玩具总动员3,里约大冒险2,35,2922,3941,0
玩具总动员3,银河守卫队,35,2922,3999,0
玩具总动员3,飞出个未来大电影3：班德的游戏,31,2922,4151,0
玩具总动员3,香肠派对,35,2922,4171,0
玩具总动员3,马达加斯加3,35,2922,4180,0
玩具总动员3,马达加斯加的企鹅,35,2922,4181,0
玩具总动员3,驯龙高手,31,2922,4183,0
玩具总动员3,驯龙高手2,31,2922,4184,0
玩具总动员3,鬼马小精灵3,35,2922,4225,0
玩具总动员3,魔发奇缘,35,2922,4238,0
玩具总动员3,魔发精灵,35,2922,4239,0
玩具总动员3,魔弦传说,35,2922,4246,0
玩具总动员3,魔法黑森林,35,2922,4252,0
玩具总动员3,鲁邦三世：爱的记号，不二子的倒霉日子,34,2922,4271,0
玩具总动员3,鸡皮疙瘩,35,2922,4281,0
玩具总动员3,鼠来宝4：萌在囧途,31,2922,4337,0
玩命直播,碟中谍4,35,2923,3101,0
玩命直播,碟中谍5：神秘国度,35,2923,3102,0
玩命直播,第五波,35,2923,3230,0
玩命直播,终结者2018,35,2923,3300,0
玩命直播,绝命反击,35,2923,3312,0
玩命速递：重启之战,疾速追杀,35,2924,3006,0
玩命速递：重启之战,盗潜黄金城,36,2924,3053,0
玩命速递：重启之战,窃听风云3,35,2924,3202,0
玩命速递：重启之战,谜城,35,2924,3714,0
玩命速递：重启之战,超速驾驶,36,2924,3783,0
玩命速递：重启之战,速度与激情7,35,2924,3889,0
玩命速递：重启之战,飓风营救3,35,2924,4148,0
玩命速递：重启之战,魔警,35,2924,4255,0
玩尽杀绝4：四人组,看不见的客人,34,2925,3068,0
玩尽杀绝4：四人组,真实故事,35,2925,3074,0
玩尽杀绝4：四人组,破坏者,35,2925,3096,0
玩尽杀绝4：四人组,神秘代码,35,2925,3132,0
玩尽杀绝4：四人组,禁闭岛,35,2925,3150,0
玩尽杀绝4：四人组,福尔摩斯先生,35,2925,3152,0
玩尽杀绝4：四人组,空之境界 未来福音,34,2925,3187,0
玩尽杀绝4：四人组,红白蓝,35,2925,3269,0
玩尽杀绝4：四人组,红色警戒999,35,2925,3273,0
玩尽杀绝4：四人组,绝命反击,35,2925,3312,0
玩尽杀绝4：四人组,绝对控制,35,2925,3319,0
玩尽杀绝4：四人组,老男孩,35,2925,3413,0
玩尽杀绝4：四人组,至暴之年,35,2925,3450,0
玩尽杀绝4：四人组,致命伴旅,35,2925,3453,0
玩尽杀绝4：四人组,蝙蝠侠：黑暗骑士崛起,35,2925,3595,0
玩尽杀绝4：四人组,蝴蝶效应3：启示,35,2925,3599,0
玩尽杀绝4：四人组,行过死荫之地,35,2925,3611,0
玩尽杀绝4：四人组,觅迹寻踪,34,2925,3642,0
玩尽杀绝4：四人组,警察日记,34,2925,3655,0
玩尽杀绝4：四人组,记忆大师,34,2925,3667,0
玩尽杀绝4：四人组,谍海风云,35,2925,3707,0
玩尽杀绝4：四人组,谜一样的双眼,35,2925,3711,0
玩尽杀绝4：四人组,赶尽杀绝,35,2925,3749,0
玩尽杀绝4：四人组,超脑48小时,31,2925,3780,0
玩尽杀绝4：四人组,边境杀手,35,2925,3813,0
玩尽杀绝4：四人组,通灵神探,35,2925,3886,0
玩尽杀绝4：四人组,遇见恶魔,35,2925,3896,0
玩尽杀绝4：四人组,遗弃,35,2925,3904,0
玩尽杀绝4：四人组,重生男人,35,2925,3945,0
玩尽杀绝4：四人组,金钱怪兽,35,2925,3971,0
玩尽杀绝4：四人组,雪人,31,2925,4095,0
玩尽杀绝4：四人组,骇客交锋,31,2925,4189,0
玩尽杀绝4：四人组,高尔夫球场的疑云,34,2925,4197,0
玩尽杀绝4：四人组,魔盒,35,2925,4254,0
玩尽杀绝4：四人组,黑雪,34,2925,4334,0
玩尽杀绝4：四人组,龙纹身的女孩,31,2925,4349,0
玫瑰汽车旅馆,表妹,35,2927,3614,0
环太平洋,疯狂的麦克斯4：狂暴之路,35,2928,3004,0
环太平洋,神奇四侠2015,35,2928,3119,0
环太平洋,移动迷宫,35,2928,3181,0
环太平洋,移动迷宫2,35,2928,3182,0
环太平洋,移动迷宫3：死亡解药,35,2928,3183,0
环太平洋,第五波,35,2928,3230,0
环太平洋,终结者2018,35,2928,3300,0
环太平洋,终结者：创世纪,35,2928,3301,0
环太平洋,绿灯侠：首次飞行,35,2928,3333,0
环太平洋,美国队长,35,2928,3374,0
环太平洋,美国队长2,35,2928,3375,0
环太平洋,美国队长3,35,2928,3376,0
环太平洋,蚁人,35,2928,3568,0
环太平洋,蜘蛛侠：英雄归来,35,2928,3573,0
环太平洋,蝙蝠侠大战超人：正义黎明,35,2928,3585,0
环太平洋,超人：钢铁之躯,35,2928,3756,0
环太平洋,超凡战队,35,2928,3758,0
环太平洋,超凡蜘蛛侠,35,2928,3759,0
环太平洋,超凡蜘蛛侠2,35,2928,3760,0
环太平洋,超级战舰,35,2928,3772,0
环太平洋,超能陆战队,35,2928,3779,0
环太平洋,遗失的世界,35,2928,3903,0
环太平洋,遗落战境,35,2928,3907,0
环太平洋,重返地球,35,2928,3950,0
环太平洋,钢铁侠2,35,2928,3980,0
环太平洋,银河守卫队,35,2928,3999,0
环太平洋,银河护卫队,35,2928,4000,0
环太平洋,银河护卫队2,35,2928,4001,0
环太平洋,阿凡达,35,2928,4042,0
环太平洋,非常小特工之时间大盗,35,2928,4130,0
环太平洋,飞出个未来大电影3：班德的游戏,35,2928,4151,0
环太平洋,饥饿游戏,35,2928,4163,0
环太平洋,饥饿游戏2：星火燎原,35,2928,4164,0
环太平洋,饥饿游戏3：嘲笑鸟(上),35,2928,4165,0
环太平洋,饥饿游戏3：嘲笑鸟(下),35,2928,4166,0
环形使者,疾速追杀,36,2929,3006,0
环形使者,病毒入侵,35,2929,3009,0
